admissions_20_29_covid_confirmed,average_admissions_20_29_covid_confirmed,percent_change_total_admissions_all_covid_confirmed_past_7days_per_100k,total_admissions_all_influenza_confirmed_past_7days,total_admissions_all_influenza_confirmed_past_7days_per_100k
0.0,0.0,-20.0,0.0,0.0
0.0,1.0,-8.73015873,0.0,0.0
0.0,0.142857143,0.0,54.0,6.10404687
3.0,3.857142857,-8.545727136,217.0,1.512064463
3.0,6.428571429,-11.07569721,37.0,0.093641909
65.0,80.71428571,-2.258031407,963.0,0.290052424
0.0,0.285714286,22.35294118,14.0,0.723735634
0.0,0.571428571,-9.395973154,25.0,0.701205822
14.0,13.42857143,-26.54992901,461.0,1.58988099
1.0,1.428571429,-1.524032825,434.0,2.020697059
1.0,0.714285714,16.02209945,3.0,0.043525552
1.0,0.142857143,48.93617021,1.0,0.113037905
3.0,2.142857143,-15.4353562,70.0,0.659293691
3.0,6.571428571,15.87878788,31.0,0.208823634
0.0,0.142857143,233.3333333,0.0,0.0
16.0,11.71428571,20.45454545,0.0,0.0
2.0,1.0,-2.403846154,0.0,0.0
2.0,1.428571429,-4.379562044,0.0,0.0
0.0,0.285714286,-28.76712329,8.0,0.274601365
11.0,6.714285714,3.265306122,4.0,0.124767698
5.0,8.0,2.338129496,4.0,0.066162946
1.0,2.285714286,2.72,7.0,0.05988485
27.0,33.85714286,-20.59183673,46.0,0.14540466
1.0,1.571428571,6.477732794,151.0,4.902349102
0.0,1.0,17.64705882,10.0,0.203949066
31.0,33.42857143,-10.27960526,83.0,0.194305314
14.0,12.14285714,15.84507042,22.0,0.755153753
0.0,0.714285714,-14.04494382,12.0,0.09788765
38.0,37.14285714,2.385389489,42.0,0.132760776
16.0,17.28571429,-3.567567568,33.0,0.104312038
9.0,8.428571429,-8.875255624,2.0,0.050543711
5.0,7.0,3.096903097,231.0,0.796664878
0.0,0.142857143,2.597402597,3.0,0.04962221
0.0,0.142857143,-10.0,2.0,0.103390805
4.0,3.0,-26.54639175,57.0,1.806616018
2.0,3.142857143,7.042253521,2.0,0.029017035
189.0,198.5714286,-12.48514364,0.0,0.0
50.0,57.0,-25.60146178,93.0,0.301411305
2.0,0.857142857,-14.13612565,20.0,0.2747737
1.0,4.142857143,-1.636904762,20.0,0.157830512
4.0,5.428571429,-15.17241379,1.0,0.017731653
5.0,4.142857143,4.246713852,29.0,0.290381649
17.0,11.57142857,20.44270833,155.0,0.362859321
1.0,0.714285714,27.63157895,0.0,0.0
7.0,8.428571429,0.416982563,18.0,0.454893402
10.0,10.71428571,-13.50407451,74.0,0.14083954
12.0,10.57142857,-9.523809524,3.0,0.023674577
1.0,1.571428571,-35.13513514,27.0,0.580795793
21.0,23.57142857,-23.32838039,7.0,0.048776273
7.0,5.428571429,-18.17702845,2.0,0.029017035
5.0,8.0,2.919708029,1.0,0.031191925
6.0,6.857142857,-0.039416634,2.0,0.029707887
0.0,0.0,-3.585657371,1.0,0.028048233
2.0,1.285714286,11.20689655,16.0,0.507120286
2.0,2.142857143,-3.636363636,17.0,0.145434636
583.0,665.7142857,-0.243599653,229.0,0.068974045
12.0,10.28571429,31.84287505,1359.0,6.985867523
3.0,4.0,5.792682927,120.0,1.026597428
0.0,0.0,-5.263157895,0.0,0.0
3.0,2.0,-8.407079646,3.0,0.099410035
14.0,14.42857143,-13.21014892,740.0,3.445428166
0.0,0.0,-80.0,0.0,0.0
0.0,0.714285714,-24.69879518,9.0,0.101326362
0.0,1.0,-7.407407407,3.0,0.393668757
3.0,2.142857143,-5.2734375,3.0,0.102975512
3.0,2.857142857,5.585585586,0.0,0.0
9.0,6.714285714,13.51351351,176.0,1.43568553
5.0,6.428571429,33.09608541,108.0,0.752548212
2.0,1.0,-9.090909091,0.0,0.0
7.0,10.0,-7.062706271,8.0,0.056576206
1.0,0.571428571,53.57142857,0.0,0.0
15.0,13.42857143,-7.37704918,8.0,0.130347761
29.0,24.14285714,-17.61904762,7.0,0.121554452
52.0,54.42857143,-9.734513274,68.0,0.131384989
7.0,3.142857143,18.15181518,14.0,0.207955208
6.0,3.571428571,4.47761194,0.0,0.0
1.0,2.714285714,6.666666667,9.0,0.308926535
2.0,2.571428571,8.561643836,16.0,0.537607492
0.0,0.0,22.72727273,0.0,0.0
0.0,0.714285714,2.97029703,14.0,0.099008361
1.0,0.285714286,-9.493670886,0.0,0.0
0.0,0.714285714,-13.57142857,5.0,0.118546984
1.0,0.714285714,11.70212766,12.0,0.397640138
0.0,1.0,9.523809524,2.0,0.273393981
9.0,12.0,-31.17117117,13.0,0.102589833
18.0,14.14285714,19.31155193,6.0,0.087858356
5.0,6.142857143,-19.24629879,27.0,0.463723591
0.0,0.142857143,38.33333333,13.0,0.436806087
5.0,5.428571429,-16.91699605,8.0,0.130347761
28.0,22.28571429,18.64927091,1.0,0.008554979
31.0,45.57142857,1.963267891,41.0,0.129599805
3.0,7.428571429,-6.26450116,5.0,0.111915084
0.0,0.142857143,-3.333333333,106.0,5.055252479
38.0,43.28571429,-20.57511918,18.0,0.062077783
19.0,15.57142857,-12.37848347,38.0,0.131053097
0.0,1.571428571,-4.866180049,252.0,5.420760739
12.0,8.142857143,-14.64237517,0.0,0.0
0.0,0.285714286,-10.76923077,9.0,0.213384571
0.0,0.0,23.80952381,0.0,0.0
2.0,1.571428571,10.5,17.0,0.134155935
1.0,0.714285714,-4.807692308,2.0,0.095382122
2.0,0.857142857,-20.96774194,7.0,0.791265335
2.0,3.428571429,12.44509517,467.0,3.254074212
6.0,6.285714286,1.093560146,13.0,0.15230474
11.0,13.0,16.26323752,2.0,0.064931776
12.0,11.71428571,35.84758942,0.0,0.0
16.0,13.28571429,30.77742279,2.0,0.044766034
64.0,75.71428571,-3.966942149,1005.0,0.302702686
1.0,0.428571429,27.90697674,13.0,0.412035232
6.0,4.714285714,-20.0,7.0,0.121554452
0.0,1.857142857,37.86407767,0.0,0.0
0.0,0.0,9.375,8.0,0.446391953
0.0,0.428571429,27.02702703,62.0,8.475213418
2.0,0.714285714,-45.45454545,1.0,0.17278349
8.0,8.285714286,4.947916667,2.0,0.033081473
1.0,0.428571429,9.523809524,9.0,0.15457453
18.0,16.57142857,-20.83742231,10.0,0.094184813
1.0,0.714285714,-19.91525424,0.0,0.0
2.0,1.571428571,3.968253968,1.0,0.07354504
4.0,5.714285714,11.62324649,1.0,0.031191925
6.0,8.857142857,5.571510626,1451.0,5.004159039
3.0,1.285714286,-3.496503497,7.0,0.115785156
1.0,1.571428571,24.33628319,15.0,0.469675554
0.0,0.0,21.73913043,1.0,0.074393027
80.0,79.71428571,-14.45469747,153.0,0.358177265
21.0,19.42857143,-2.113034623,3.0,0.023674577
39.0,33.28571429,-9.170437406,12.0,0.083616468
2.0,2.857142857,14.42307692,203.0,2.788953053
0.0,1.571428571,-3.938730853,49.0,0.574071711
5.0,2.142857143,26.23906706,2.0,0.047418794
1.0,2.142857143,2.966101695,1.0,0.034325171
2.0,0.714285714,-27.17391304,0.0,0.0
0.0,0.428571429,31.77570093,0.0,0.0
1.0,0.714285714,-20.33898305,0.0,0.0
6.0,6.0,49.65277778,0.0,0.0
0.0,0.285714286,-21.95121951,0.0,0.0
13.0,11.57142857,14.94473811,1008.0,4.69323188
9.0,9.285714286,14.52762923,222.0,1.810921521
62.0,45.85714286,21.00424328,57.0,0.196579645
2.0,2.285714286,-23.97260274,38.0,0.427822418
3.0,1.428571429,15.81632653,3.0,0.155086207
3.0,1.714285714,-7.489878543,4.0,0.040052641
0.0,0.285714286,9.090909091,3.0,0.283189583
1.0,0.857142857,21.52777778,4.0,0.124767698
8.0,15.42857143,2.101359703,28.0,0.263717476
0.0,0.0,23.52941176,0.0,0.0
1.0,2.571428571,-3.641456583,20.0,0.13936078
0.0,0.428571429,4.285714286,3.0,0.308082862
0.0,0.857142857,0.746268657,11.0,0.36450346
139.0,144.5714286,-3.597331012,1342.0,0.404205975
58.0,62.85714286,-5.392041441,1235.0,0.371977927
8.0,6.0,1.287001287,3.0,0.095085054
14.0,14.42857143,-16.36363636,305.0,0.455848877
2.0,3.571428571,-17.75456919,2.0,0.03258694
2.0,3.142857143,-5.622119816,237.0,1.10346821
1.0,3.428571429,-10.16949153,2.0,0.068650341
4.0,2.714285714,1.988636364,20.0,0.343498956
0.0,0.285714286,-11.34020619,1.0,0.136696991
0.0,1.0,-34.83870968,0.0,0.0
7.0,5.428571429,-1.993865031,81.0,0.564411159
1.0,0.571428571,1.470588235,0.0,0.0
14.0,13.85714286,5.652535328,141.0,0.272430639
0.0,1.428571429,-17.44966443,0.0,0.0
2.0,2.714285714,-0.945945946,7.0,0.150576687
185.0,186.8571429,-8.966885396,0.0,0.0
16.0,22.85714286,-11.5902965,11.0,0.021253454
0.0,0.285714286,4.444444444,0.0,0.0
15.0,11.57142857,29.15451895,36.0,1.209616857
48.0,30.57142857,14.9637243,63.0,0.199141164
0.0,0.142857143,47.76119403,4.0,0.059415774
19.0,11.71428571,-14.96975806,357.0,0.533567374
4.0,2.714285714,26.43678161,0.0,0.0
1.0,0.285714286,-23.59550562,48.0,1.502961774
2.0,3.142857143,-4.66507177,306.0,2.882055278
0.0,0.714285714,52.85714286,0.0,0.0
20.0,24.14285714,-1.009372747,0.0,0.0
14.0,14.28571429,-3.095975232,12.0,0.094698307
12.0,11.28571429,50.0984252,0.0,0.0
16.0,9.0,47.10351377,5.0,0.033681231
1.0,0.285714286,-29.85074627,43.0,7.429690078
1.0,1.0,4.905660377,12.0,0.16486422
0.0,0.285714286,-14.86486486,10.0,0.324658881
7.0,11.28571429,-11.41762452,1.0,0.008554979
0.0,0.0,13.1147541,2.0,0.205388575
0.0,2.0,-24.3902439,0.0,0.0
11.0,10.14285714,7.961783439,21.0,0.197788107
3.0,2.857142857,-4.057279236,142.0,2.348784587
6.0,8.428571429,5.67322239,7.0,0.047153724
27.0,22.28571429,-23.33220454,37.0,0.116955922
0.0,0.142857143,-30.0,0.0,0.0
227.0,168.8571429,8.072964812,553.0,1.052490078
0.0,0.428571429,19.44444444,3.0,0.102975512
0.0,2.571428571,-8.793969849,9.0,0.174800931
32.0,25.57142857,-7.668632983,29.0,0.091668155
5.0,5.285714286,-6.296296296,8.0,0.202174845
60.0,62.42857143,15.84689349,10.0,0.025308624
216.0,184.7142857,24.93086577,3208.0,0.966239021
0.0,0.142857143,11.11111111,0.0,0.0
0.0,0.285714286,-27.77777778,1.0,0.102694287
9.0,11.57142857,4.443254818,112.0,0.386261759
0.0,0.428571429,21.25,9.0,0.669537246
7.0,3.428571429,1.214574899,0.0,0.0
3.0,3.0,2.803738318,0.0,0.0
2.0,4.857142857,6.519337017,1.0,0.028048233
1.0,1.0,12.32876712,13.0,0.252490233
10.0,3.857142857,3.100775194,62.0,0.726376451
1.0,0.714285714,-18.88888889,12.0,0.208379061
1.0,1.428571429,-21.68141593,7.0,0.520751191
3.0,3.857142857,8.732394366,117.0,1.000932493
4.0,2.857142857,-12.95336788,0.0,0.0
2.0,1.428571429,-0.506329114,54.0,0.74188899
2.0,3.0,11.05990783,18.0,0.930517244
10.0,10.0,-8.41564599,1086.0,3.432814355
3.0,6.0,8.839050132,49.0,0.341433911
0.0,0.428571429,21.66666667,0.0,0.0
17.0,19.0,1.663536356,27.0,0.190944695
0.0,1.285714286,33.02469136,121.0,2.467783696
2.0,2.571428571,31.875,7.0,0.13595628
1.0,0.714285714,60.71428571,0.0,0.0
1.0,1.0,15.38461538,2.0,0.064931776
5.0,6.571428571,3.753753754,50.0,0.68693425
10.0,7.0,112.6637555,20.0,0.407898132
12.0,9.428571429,0.527306968,530.0,0.792130835
69.0,71.28571429,-10.9026896,31.0,0.059000348
2.0,2.285714286,4.279279279,40.0,0.468629968
0.0,0.0,0.0,0.0,0.0
9.0,12.71428571,-8.576140737,5.0,0.086824609
0.0,0.857142857,-1.578947368,0.0,0.0
0.0,0.285714286,0.546448087,10.0,0.516954024
2.0,1.285714286,7.456140351,69.0,0.538978748
0.0,2.857142857,21.69811321,8.0,0.249535396
4.0,2.571428571,5.498281787,4.0,0.086043821
0.0,0.285714286,5.714285714,1.0,0.070627853
1.0,1.857142857,6.565656566,117.0,3.798508907
2.0,1.857142857,11.13402062,508.0,9.866541432
21.0,22.14285714,18.23924201,9.0,0.076994807
2.0,9.285714286,0.313479624,25.0,0.782792591
5.0,5.857142857,32.69230769,34.0,0.859243093
1.0,0.142857143,-42.85714286,3.0,0.410090972
4.0,2.285714286,-3.370786517,7.0,0.165965777
17.0,17.0,-13.8215103,7.0,0.057101129
1.0,0.571428571,68.75,14.0,0.438363851
3.0,4.285714286,-16.50641026,44.0,0.64429461
3.0,2.857142857,15.72164948,442.0,6.565442984
17.0,20.14285714,17.40591398,704.0,1.33987887
0.0,0.428571429,33.12101911,26.0,0.35720581
12.0,6.857142857,-3.213844252,6.0,0.067550908
0.0,0.285714286,-5.747126437,7.0,0.19633763
1.0,1.428571429,-16.19433198,0.0,0.0
1.0,1.142857143,0.555555556,11.0,0.568649427
0.0,0.142857143,-16.66666667,0.0,0.0
1.0,0.571428571,-4.807692308,64.0,2.077816838
2.0,3.857142857,-25.04173623,32.0,0.716256539
2.0,0.857142857,27.82874618,0.0,0.0
2.0,3.142857143,-3.80952381,0.0,0.0
2.0,1.142857143,-7.792207792,2.0,0.22607581
1.0,0.285714286,-5.555555556,0.0,0.0
2.0,3.428571429,-25.45731707,0.0,0.0
3.0,1.857142857,16.10169492,34.0,0.497864017
0.0,0.428571429,-1.97044335,24.0,0.391043284
11.0,11.85714286,10.42780749,7.0,0.096170795
348.0,342.7142857,15.36895532,751.0,0.226198723
0.0,0.142857143,-20.75471698,43.0,5.642585511
2.0,2.571428571,-19.62864721,8.0,0.259727105
50.0,51.14285714,11.21194379,641.0,0.958029934
4.0,3.0,24.71264368,2.0,0.063390036
2.0,0.571428571,-3.883495146,26.0,0.559284838
10.0,6.857142857,-5.736894164,5.0,0.056292423
1.0,1.428571429,45.37037037,0.0,0.0
3.0,2.857142857,-18.71455577,21.0,0.428293038
669.0,664.4285714,-0.878112408,240.0,0.072287209
1.0,3.571428571,23.67864693,2.0,0.068650341
2.0,1.285714286,5.755395683,1.0,0.0935648
1.0,0.285714286,18.51851852,3.0,0.283189583
0.0,0.571428571,-15.0,6.0,0.67822743
27.0,24.28571429,10.13161922,1672.0,8.594827446
12.0,15.28571429,7.405515832,18.0,0.267370981
5.0,4.142857143,-1.504787962,1.0,0.013132161
0.0,2.0,17.39130435,37.0,0.549595906
17.0,14.0,1.795735129,0.0,0.0
10.0,24.85714286,-0.386597938,29.0,0.100014205
1.0,0.571428571,-32.87671233,17.0,1.921644385
2.0,3.714285714,3.898305085,6.0,0.194795329
8.0,7.857142857,5.491105955,81.0,0.632714182
1.0,3.571428571,-19.1974823,600.0,8.243210994
1.0,1.714285714,-28.05555556,0.0,0.0
13.0,13.57142857,3.291958985,10.0,0.13738685
1.0,1.571428571,-20.61403509,154.0,3.891865773
0.0,1.0,-13.38912134,36.0,0.522306628
1.0,0.571428571,24.32432432,9.0,1.275240914
0.0,0.142857143,633.3333333,0.0,0.0
1.0,1.714285714,-15.34391534,16.0,0.130516866
1.0,2.714285714,-30.48620237,2.0,0.067200937
8.0,3.0,-26.13430127,30.0,0.33775454
6.0,4.714285714,13.33333333,1.0,0.021510955
8.0,4.285714286,-19.53125,0.0,0.0
10.0,9.0,14.40715884,19.0,0.278218127
18.0,12.28571429,-7.185628743,12.0,0.375740444
1.0,1.142857143,-11.09185442,18.0,0.142047461
84.0,91.14285714,1.056789069,14.0,0.027049851
0.0,0.285714286,16.88311688,3.0,0.084144699
3.0,1.428571429,3.524229075,173.0,8.943304618
2.0,4.428571429,1.558441558,0.0,0.0
6.0,4.857142857,-13.18327974,0.0,0.0
2.0,3.0,-22.74305556,42.0,0.292657638
0.0,0.285714286,-7.692307692,2.0,0.1871296
2.0,4.714285714,-25.68922306,2.0,0.038844651
34.0,42.71428571,6.729820407,87.0,0.168095501
23.0,14.71428571,26.75062972,4.0,0.031566102
7.0,8.714285714,23.76910017,0.0,0.0
6.0,3.857142857,-9.064327485,2.0,0.056096466
4.0,2.571428571,2.529761905,33.0,0.33043429
26.0,25.28571429,-5.305039788,4.0,0.028288103
0.0,0.0,-9.090909091,14.0,1.58253067
1.0,0.714285714,-7.638888889,4.0,0.129863552
8.0,5.142857143,7.035175879,144.0,0.496622262
0.0,0.285714286,-27.05882353,0.0,0.0
15.0,14.28571429,1.606683805,33.0,0.229945287
2.0,3.714285714,5.319148936,1.0,0.017174948
4.0,4.285714286,-19.09090909,5.0,0.068693425
5.0,6.0,15.16393443,11.0,0.224343972
0.0,0.285714286,800.0,0.0,0.0
2.0,5.0,14.87603306,1.0,0.017731653
0.0,0.857142857,-3.488372093,1.0,0.141693435
5.0,2.857142857,15.35433071,0.0,0.0
0.0,1.142857143,-11.11111111,11.0,0.094104764
3.0,5.714285714,18.75776398,40.0,0.376739252
8.0,10.85714286,0.777202073,18.0,0.202652724
122.0,118.1428571,16.88887099,14279.0,4.300787713
0.0,1.857142857,-11.11111111,30.0,0.43929178
9.0,6.0,-6.231884058,34.0,0.277348341
59.0,50.14285714,-3.865572736,49.0,0.154887572
1.0,3.142857143,48.25870647,2.0,0.062383849
0.0,0.142857143,40.0,1.0,0.160259235
4.0,3.0,44.30894309,1.0,0.032465888
4.0,2.428571429,-0.6,13.0,0.436806087
22.0,18.14285714,-25.97222222,9.0,0.071023731
11.0,7.142857143,-19.60966543,153.0,1.030645677
0.0,0.571428571,8.396946565,4.0,0.05803407
0.0,0.0,30.76923077,0.0,0.0
3.0,3.857142857,-2.685950413,19.0,0.616851874
2.0,1.285714286,0.36900369,0.0,0.0
12.0,13.14285714,-12.42657027,25.0,0.06327156
2.0,1.428571429,-8.108108108,16.0,0.404349691
2.0,2.142857143,32.9512894,24.0,0.489477758
2.0,0.571428571,-5.555555556,66.0,1.477279112
2.0,2.857142857,5.43881335,1.0,0.022383017
0.0,0.0,13.79310345,90.0,2.818053326
13.0,12.57142857,-16.89272503,2.0,0.013472493
3.0,2.571428571,-2.106969206,241.0,3.528977297
475.0,482.8571429,1.395867688,711.0,0.214150855
0.0,0.428571429,14.15929204,0.0,0.0
1.0,1.571428571,8.863636364,17.0,0.246644797
1.0,0.428571429,800.0,0.0,0.0
5.0,7.0,-13.31557923,16.0,0.210114574
0.0,0.714285714,6.52173913,23.0,0.494751972
69.0,81.71428571,-18.74954135,71.0,0.10611564
31.0,33.57142857,3.552060738,49.0,0.228143216
8.0,5.0,-19.81845688,5.0,0.056292423
0.0,0.428571429,81.81818182,43.0,5.877970596
7.0,8.714285714,12.58169935,31.0,0.453934839
6.0,5.571428571,-12.68973892,241.0,0.781076607
3.0,1.857142857,10.0,468.0,9.089648405
3.0,4.571428571,18.98584906,132.0,1.243239532
49.0,36.85714286,44.14772727,10.0,0.025308624
6.0,8.285714286,-7.345739471,16.0,0.111488624
3.0,4.571428571,-5.34351145,7.0,0.091925126
8.0,10.14285714,0.899165061,91.0,0.17582403
1.0,0.714285714,1.632653061,43.0,0.629651551
3.0,5.285714286,-11.31019037,117.0,0.369833591
9.0,11.14285714,-4.362276693,1437.0,4.657290809
2.0,2.285714286,28.39506173,15.0,0.260473826
3.0,1.571428571,-3.582089552,51.0,1.097058721
2.0,2.142857143,-13.97379913,10.0,0.252718557
30.0,28.42857143,18.54859838,2276.0,7.194369679
0.0,1.428571429,-37.19512195,2.0,0.111915347
0.0,0.428571429,43.75,1.0,0.051695402
7.0,5.714285714,-13.02841303,8.0,0.172087643
0.0,0.857142857,3.378378378,72.0,2.254442661
8.0,7.428571429,-13.83341452,37.0,0.754611543
22.0,15.42857143,-3.735524841,146.0,0.473183339
16.0,13.28571429,12.14574899,1561.0,5.383523267
5.0,5.142857143,-2.06185567,1.0,0.016540737
1.0,1.285714286,4.166666667,13.0,1.842014654
2.0,1.285714286,12.04188482,0.0,0.0
0.0,0.142857143,-57.40740741,21.0,0.657545776
1.0,0.571428571,10.44776119,0.0,0.0
93.0,92.0,-8.443377351,53.0,0.134135708
10.0,11.71428571,-9.909198579,155.0,0.29948049
0.0,0.714285714,22.85714286,8.0,1.093575925
2.0,0.428571429,-6.0,3.0,0.167396983
1.0,2.428571429,6.92124105,39.0,0.535808715
2.0,1.428571429,19.23076923,3.0,0.05319496
20.0,17.28571429,-12.5,920.0,3.172864449
28.0,17.85714286,-7.159353349,40.0,0.126438834
0.0,0.285714286,45.0,2.0,0.273393981
0.0,0.714285714,-11.29032258,1.0,0.094396528
1.0,1.428571429,-5.0,0.0,0.0
1.0,2.571428571,-3.347280335,96.0,1.124711924
1.0,2.285714286,-16.39871383,231.0,4.011296923
7.0,14.71428571,-8.022922636,348.0,1.200170466
1.0,2.142857143,1.442307692,7.0,0.156681118
7.0,8.0,-5.319624497,15.0,0.244402052
6.0,4.857142857,10.18998273,7.0,0.227261217
10.0,10.71428571,-4.509394572,11.0,0.123843331
9.0,7.285714286,-13.85372714,65.0,0.731801504
2.0,0.714285714,-5.208333333,0.0,0.0
1.0,0.571428571,-10.85271318,0.0,0.0
0.0,0.428571429,0.0,0.0,0.0
0.0,0.285714286,-14.18918919,346.0,8.744062062
29.0,29.0,4.952960708,115.0,0.222195202
14.0,20.57142857,6.847045831,7.0,0.035983129
0.0,1.0,26.1682243,0.0,0.0
80.0,105.2857143,-24.93789128,60.0,0.089675189
1.0,0.857142857,23.80952381,0.0,0.0
0.0,0.142857143,78.37837838,66.0,11.40371035
14.0,13.0,10.29411765,3.0,0.025664936
4.0,5.0,14.51990632,2.0,0.056096466
1.0,0.714285714,7.462686567,0.0,0.0
30.0,29.71428571,-10.13528499,147.0,0.344131098
9.0,7.857142857,19.50325733,10.0,0.171749478
59.0,46.42857143,13.85396825,626.0,0.188549136
7.0,9.428571429,3.861788618,6.0,0.08912366
4.0,2.428571429,1.289134438,330.0,3.86619724
87.0,96.14285714,12.567659,123.0,0.183834137
131.0,129.0,-25.33626804,69.0,0.103126467
3.0,3.428571429,-2.167182663,19.0,0.387503225
5.0,2.285714286,25.09803922,0.0,0.0
1.0,1.571428571,18.91891892,8.0,0.249535396
2.0,3.0,5.09383378,2.0,0.029017035
0.0,0.428571429,33.33333333,1.0,0.113037905
7.0,5.571428571,15.06849315,102.0,0.804935613
14.0,16.14285714,15.95282433,121.0,0.41730065
4.0,3.285714286,-13.61702128,8.0,0.105057287
2.0,0.857142857,8.653846154,31.0,1.064080288
2.0,0.571428571,10.52631579,41.0,0.480345718
20.0,22.42857143,-1.207115629,3.0,0.024471912
6.0,7.571428571,20.70116861,6.0,0.334793965
2.0,1.142857143,-2.335456476,76.0,1.70110928
5.0,2.0,-15.42288557,1.0,0.0935648
1.0,2.0,-2.011494253,92.0,1.208158801
2.0,3.571428571,-17.25616292,12.0,0.174102209
3.0,2.142857143,-6.666666667,7.0,0.114054291
0.0,0.0,56.25,1.0,0.074393027
0.0,0.571428571,-16.4556962,27.0,0.757302287
8.0,10.14285714,-22.38154613,1.0,0.022383017
4.0,3.0,-10.11235955,101.0,0.714274601
1.0,1.857142857,26.31578947,153.0,3.120420706
0.0,0.714285714,-23.38983051,145.0,2.571089745
1.0,0.857142857,-1.041666667,4.0,0.45215162
1.0,1.571428571,42.92035398,285.0,9.782673615
20.0,21.0,-3.243037009,16.0,0.152554079
0.0,1.142857143,-3.06122449,174.0,2.038540363
11.0,10.28571429,40.22988506,0.0,0.0
2.0,2.0,-18.01075269,0.0,0.0
6.0,5.0,17.42043551,55.0,0.383242145
0.0,1.428571429,24.10423453,217.0,2.849678912
3.0,2.285714286,7.161803714,333.0,5.425725565
0.0,0.285714286,40.90909091,5.0,0.165683391
0.0,0.142857143,3.846153846,0.0,0.0
0.0,1.0,0.0,0.0,0.0
4.0,2.0,1.428571429,5.0,0.656114594
3.0,2.571428571,24.16356877,3.0,0.05319496
11.0,10.14285714,17.12598425,169.0,0.786861297
1.0,4.571428571,1.263157895,3.0,0.04962221
1.0,2.571428571,-13.27014218,462.0,2.151064612
0.0,0.0,-33.33333333,0.0,0.0
4.0,3.714285714,-10.93439364,149.0,1.491960884
0.0,0.142857143,23.28767123,0.0,0.0
1.0,2.571428571,-5.555555556,0.0,0.0
2.0,2.428571429,-24.32024169,102.0,0.796751192
3.0,1.428571429,12.54125413,358.0,7.700922003
7.0,5.714285714,1.515151515,0.0,0.0
0.0,0.0,18.75,39.0,4.005077206
0.0,0.428571429,3.174603175,0.0,0.0
13.0,10.85714286,-13.97058824,9.0,0.076994807
4.0,5.142857143,20.66326531,0.0,0.0
9.0,9.142857143,-26.75873975,22.0,0.322147305
14.0,13.14285714,-8.028259473,2.0,0.016314608
6.0,4.142857143,22.04968944,99.0,1.719127253
10.0,5.714285714,-2.366255144,17.0,0.191394239
2.0,2.0,-11.83162685,463.0,6.877375795
4.0,6.428571429,3.623188406,125.0,0.405122722
2.0,2.714285714,28.43601896,4.0,0.137300682
35.0,31.14285714,-3.22265625,12.0,0.030370349
3.0,2.0,-7.857142857,41.0,1.278868906
1.0,1.0,9.62962963,5.0,0.082703683
1.0,1.571428571,24.2206235,620.0,12.0418419
49.0,45.28571429,38.23020338,62.0,0.119792196
1.0,1.0,-0.675675676,5.0,0.16232944
4.0,5.285714286,-13.33333333,0.0,0.0
21.0,23.71428571,3.252351097,28.0,0.410005661
10.0,6.714285714,-7.741190064,185.0,0.861357041
15.0,9.428571429,20.57142857,118.0,0.406954353
7.0,5.571428571,-21.55208773,16.0,0.124980579
20.0,14.85714286,-5.174731183,15.0,0.122359562
1.0,1.571428571,9.584664537,0.0,0.0
2.0,0.428571429,27.77777778,37.0,5.057788653
1.0,0.714285714,18.00947867,179.0,3.850461001
0.0,0.142857143,-36.53846154,35.0,1.809339085
16.0,24.0,7.979953739,3.0,0.058266977
1.0,1.0,2.976190476,118.0,2.538292727
3.0,3.571428571,-1.654135338,6.0,0.129065732
1.0,0.571428571,34.0,5.0,0.371965136
42.0,51.14285714,-13.95142705,3.0,0.007592587
4.0,2.142857143,13.49693252,187.0,2.569134093
5.0,6.285714286,17.13244228,0.0,0.0
3.0,3.857142857,-4.639175258,345.0,6.117420427
12.0,8.142857143,-9.770603229,323.0,1.503882835
1.0,1.0,-4.347826087,0.0,0.0
4.0,3.428571429,14.69879518,441.0,5.79128295
0.0,0.285714286,23.52941176,0.0,0.0
0.0,0.285714286,-15.45454545,2.0,0.14709008
14.0,10.42857143,14.77272727,5.0,0.118546984
1.0,0.571428571,-16.57142857,1.0,0.032465888
14.0,16.85714286,15.28529779,17.0,0.346713412
2.0,1.571428571,-14.70588235,4.0,0.086043821
1.0,2.857142857,-6.534090909,171.0,1.712250411
6.0,4.857142857,0.0,6.0,0.205951023
1.0,2.142857143,12.22570533,2.0,0.047418794
0.0,4.0,-8.777686628,1106.0,11.07455529
1.0,2.0,-6.683168317,33.0,0.490180132
0.0,0.285714286,37.09677419,0.0,0.0
1.0,0.571428571,-14.14141414,0.0,0.0
25.0,21.57142857,-31.44218276,35.0,0.235768619
8.0,9.285714286,5.005820722,4.0,0.094837587
3.0,3.142857143,-19.29065744,4.0,0.068699791
8.0,6.428571429,19.11764706,85.0,0.293145085
0.0,0.0,-7.207207207,20.0,0.672009365
8.0,6.142857143,-7.558139535,111.0,0.259854095
2.0,0.285714286,22.90076336,6.0,0.310172415
0.0,0.857142857,-5.295950156,383.0,5.689060323
1.0,1.142857143,14.19753086,37.0,1.201237859
1.0,2.571428571,23.77260982,36.0,0.618298121
1.0,1.142857143,-7.978723404,19.0,0.450478539
10.0,11.42857143,17.35874745,62.0,0.69802605
15.0,11.42857143,26.60443407,1.0,0.01629347
4.0,1.0,23.52941176,1.0,0.131222919
0.0,0.142857143,38.46153846,6.0,0.42376712
4.0,3.428571429,18.0,16.0,0.234288949
