jurisdiction,collection_date,number_hospitals_reporting_today,total_hospitals,admissions_all_covid_confirmed,admissions_70_covid_confirmed,admissions_30_49_covid_confirmed,admissions_50_69_covid_confirmed,admissions_50_59_covid_confirmed,admissions_30_39_covid_confirmed,admissions_40_49_covid_confirmed,admissions_18_29_covid_confirmed,admissions_20_29_covid_confirmed,admissions_0_17_covid_confirmed,average_admissions_all_covid_confirmed,average_admissions_18_29_covid_confirmed,average_admissions_40_49_covid_confirmed,average_admissions_60_69_covid_confirmed,average_admissions_30_39_covid_confirmed,average_admissions_30_49_covid_confirmed,average_admissions_50_69_covid_confirmed,average_admissions_20_29_covid_confirmed,average_admissions_0_17_covid_confirmed,average_admissions_70_covid_confirmed,average_admissions_50_59_covid_confirmed,admissions_60_69_covid_confirmed,average_admissions_60_69_covid_confirmed_per_100k,average_admissions_0_17_covid_confirmed_per_100k,average_admissions_50_59_covid_confirmed_per_100k,average_admissions_all_covid_confirmed_per_100k,average_admissions_30_39_covid_confirmed_per_100k,average_admissions_40_49_covid_confirmed_per_100k,average_admissions_70_covid_confirmed_per_100k,average_admissions_50_69_covid_confirmed_per_100k,average_admissions_20_29_covid_confirmed_per_100k,average_admissions_30_49_covid_confirmed_per_100k,average_admissions_18_29_covid_confirmed_per_100k,total_admissions_all_covid_confirmed_past_7days_per_100k,percent_change_total_admissions_all_covid_confirmed_past_7days_per_100k,total_patients_hospitalized_covid_confirmed,average_total_patients_hospitalized_covid_confirmed,total_adult_patients_hospitalized_covid_confirmed,total_pediatric_patients_hospitalized_covid_confirmed,inpatient_beds,average_inpatient_beds,inpatient_adult_beds,inpatient_pediatric_beds,inpatient_beds_used,average_inpatient_beds_occupied,inpatient_adult_beds_used,inpatient_pediatric_beds_used,total_icu_beds,total_staffed_adult_icu_beds,total_staffed_pediatric_icu_beds,staff_icu_adult_patients_covid_confirmed,staff_icu_pediatric_patients_covid_confirmed,icu_beds_used,staff_adult_icu_beds_occupied,staff_pediatric_icu_beds_occupied,staff_icu_patients_covid_confirmed,percent_inpatient_beds_occupied,percent_adult_inpatient_beds_occupied,percent_pediatric_inpatient_beds_occupied,percent_inpatient_beds_covid,percent_adult_inpatient_beds_covid,percent_pediatric_inpatient_beds_covid,percent_staff_icu_beds_occupied,percent_staff_adult_icu_beds_occupied,percent_staff_pediatric_icu_beds_occupied,percent_staff_icu_beds_covid,percent_staff_adult_icu_beds_covid,percent_staff_pediatric_icu_beds_covid,average_percent_inpatient_beds_occupied,absolute_change_average_percent_inpatient_beds_occupied,average_percent_adult_inpatient_beds_occupied,average_percent_pediatric_inpatient_beds_occupied,average_percent_inpatient_beds_covid,average_percent_adult_inpatient_beds_covid,average_percent_pediatric_inpatient_beds_covid,average_percent_staff_icu_beds_occupied,absolute_change_average_percent_staff_icu_beds_occupied,average_percent_staff_adult_icu_beds_occupied,average_percent_staff_pediatric_icu_beds_occupied,average_percent_staff_icu_beds_covid,average_percent_staff_adult_icu_beds_covid,average_percent_staff_pediatric_icu_beds_covid,total_admissions_all_covid_confirmed_past_7days,percent_change_total_admissions_all_covid_confirmed_past_7days,absolute_change_average_percent_inpatient_beds_covid,absolute_change_average_percent_staff_icu_beds_covid,total_admissions_all_influenza_confirmed_past_7days,percent_change_total_admissions_all_influenza_confirmed_past_7days,total_admissions_all_influenza_confirmed_past_7days_per_100k,percent_change_total_admissions_all_influenza_confirmed_past_7days_per_100k,total_patients_hospitalized_influenza_confirmed,percent_inpatient_beds_influenza,average_percent_inpatient_beds_influenza,absolute_change_average_percent_inpatient_beds_influenza,icu_patients_influenza_confirmed,percent_staff_icu_beds_influenza,average_percent_staff_icu_beds_influenza,absolute_change_average_percent_staff_icu_beds_influenza,absolute_change_average_percent_adult_inpatient_beds_occupied,absolute_change_average_percent_pediatric_inpatient_beds_occupied,absolute_change_average_percent_staff_adult_icu_beds_occupied,absolute_change_average_percent_staff_pediatric_icu_beds_occupied,admissions_00_04_covid_confirmed,admissions_05_11_covid_confirmed,admissions_12_17_covid_confirmed,average_admissions_00_04_covid_confirmed,average_admissions_05_11_covid_confirmed,average_admissions_12_17_covid_confirmed,average_admissions_00_04_covid_confirmed_per_100k,average_admissions_05_11_covid_confirmed_per_100k,average_admissions_12_17_covid_confirmed_per_100k,state,peak_flu_season,is_holiday?,day_of_week,day_of_month,month,quarter,year,day_of_year_sin,day_of_year_cos,month_sin,month_cos,day_of_month_sin,day_of_month_cos,day_of_week_sin,day_of_week_cos,season,is_weekend,jurisdiction_target_encoded,proportion_inpatient_beds,proportion_prevalent_inpatient_beds,proportion_inpatient_beds_covid_vs_normal,year_sin,year_cos
CA,18-09-2022,362.0,371.0,318.0,152.0,55.0,80.0,31.0,37.0,18.0,22.0,20.0,7.0,396.5714286,28.28571429,24.14285714,63.57142857,49.0,73.14285714,104.2857143,26.0,11.42857143,178.0,40.71428571,49.0,1.525325023,0.128488282,0.818689774,1.003667722,0.853874534,0.481226267,4.508334467,1.14087758,0.452783635,0.680051181,0.4176238,7.025674055,-13.114241,2316.0,2528.0,2238.0,75.0,60293.0,60780.57143,54346.0,3681.0,45955.0,47687.14286,42093.0,2453.0,10065.0,6486.0,985.0,274.0,32.0,6805.0,4522.0,722.0,307.0,76.21946163,77.45372245,66.63950014,3.841241935,4.118058367,2.037489813,67.61053154,69.71939562,73.29949239,3.05017387,4.224483503,3.248730964,78.450192,0.437861067,79.89545394,67.66262882,4.158938102,4.434082277,2.485179064,68.93906538,0.543611895,71.87223521,73.57155432,3.300653303,4.5954431,3.345846439,2776,-13.114241,-0.578865601,-0.467600762,22.0,-18.51851852,0.055678973,-18.51851852,27.0,0.044781318,0.053356839,-0.017714966,4.0,0.039741679,0.039235763,0.025184883,0.438275274,-0.154691703,0.351760748,1.264639126,5.0,2.0,0.0,5.142857143,3.0,3.285714286,0.215749575,0.086151393,0.108486569,California,0,0,6,18,9,3,2022,-0.976010551,-0.21772323,-1.0,-1.84e-16,-0.485301963,-0.874346616,-0.781831482,0.623489802,3,1,514.4160052883487,0.0052742441079395,0.0384124193521636,0.0503971276213801,0.5877852522926107,-0.8090169943748474
CA,19-09-2022,362.0,371.0,311.0,162.0,42.0,74.0,23.0,30.0,12.0,23.0,21.0,11.0,389.7142857,27.0,23.57142857,62.85714286,48.57142857,72.14285714,101.2857143,24.85714286,10.71428571,177.2857143,38.42857143,51.0,1.508186539,0.120457765,0.772728243,0.986313237,0.846406244,0.469836296,4.490243237,1.108057814,0.432881058,0.670753606,0.3986409,6.90419266,-13.64355809,2302.0,2461.714286,2235.0,73.0,59943.0,60736.85714,54415.0,3700.0,45707.0,47546.14286,42236.0,2431.0,10119.0,6530.0,993.0,265.0,18.0,6777.0,4504.0,729.0,283.0,76.25077157,77.61830378,65.7027027,3.840314966,4.107323348,1.972972973,66.97302105,68.97396631,73.41389728,2.796719043,4.058192956,1.812688822,78.27148776,-0.005899237,79.72010208,67.6926761,4.051704873,4.325260136,2.358869081,68.74264753,0.142846982,71.63829323,73.81335229,3.190734435,4.443142858,3.238876926,2728,-13.64355809,-0.638391531,-0.570652757,18.0,-30.76923077,0.045555523,-30.76923077,29.0,0.048379294,0.05125794,-0.019212658,5.0,0.049411997,0.042072657,0.026628949,0.008877507,0.04043828,-0.134812645,1.624119771,8.0,0.0,3.0,5.0,2.571428571,3.142857143,0.209756531,0.073844051,0.103769762,California,0,0,0,19,9,3,2022,-0.979613692,-0.200890555,-1.0,-1.84e-16,-0.651372483,-0.758758123,0.0,1.0,3,0,514.4160052883487,0.0051882621824066,0.0384031496588425,0.0503642768057042,0.5877852522926107,-0.8090169943748474
CA,20-09-2022,362.0,371.0,316.0,117.0,65.0,92.0,29.0,39.0,26.0,32.0,28.0,11.0,370.5714286,28.0,22.71428571,63.14285714,42.14285714,64.85714286,99.14285714,25.85714286,10.42857143,167.0,36.0,63.0,1.515041933,0.117245558,0.723894116,0.937865299,0.734381888,0.45275134,4.229729528,1.084615124,0.450295813,0.603014133,0.413405378,6.565057096,-17.62464274,2184.0,2387.857143,2119.0,75.0,60954.0,60708.57143,55241.0,3660.0,47318.0,47391.14286,43584.0,2479.0,10170.0,6562.0,992.0,268.0,15.0,6917.0,4630.0,745.0,283.0,77.62903173,78.89792002,67.73224044,3.583029826,3.835918973,2.049180328,68.01376598,70.55775678,75.10080645,2.782694199,4.084120695,1.512096774,78.05392812,-0.608284406,79.47221971,67.79145497,3.932585862,4.203964641,2.237077041,68.58624819,-0.30918092,71.39641401,73.99437158,3.095119937,4.345283343,2.918814251,2594,-17.62464274,-0.678728817,-0.609850273,17.0,-32.0,0.043024661,-32.0,27.0,0.044295698,0.050343989,-0.016682903,4.0,0.039331367,0.042087535,0.022452686,-0.640402348,-0.044691962,-0.71498481,1.501735229,6.0,1.0,4.0,5.0,2.285714286,3.142857143,0.209756531,0.065639157,0.103769762,California,0,0,1,20,9,3,2022,-0.982926552,-0.183998352,-1.0,-1.84e-16,-0.790775737,-0.612105983,0.781831482,0.623489802,3,0,514.4160052883487,0.0051842372936968,0.0358302982577025,0.0461557969505798,0.5877852522926107,-0.8090169943748474
CA,21-09-2022,362.0,371.0,353.0,158.0,62.0,96.0,41.0,35.0,27.0,25.0,24.0,14.0,358.7142857,26.71428571,23.57142857,61.42857143,39.85714286,63.42857143,96.0,24.57142857,10.57142857,162.2857143,34.57142857,55.0,1.473909573,0.118851661,0.695168159,0.907856502,0.694551006,0.469836296,4.110327411,1.050232512,0.427905414,0.589731883,0.394422478,6.354995516,-18.65889213,2115.0,2322.428571,2049.0,66.0,61284.0,60706.14286,55313.0,3699.0,47752.0,47220.28571,44019.0,2478.0,10188.0,6571.0,1003.0,271.0,20.0,7001.0,4701.0,770.0,291.0,77.91919587,79.5816535,66.99107867,3.451145487,3.704373294,1.784266018,68.71809973,71.54162228,76.76969093,2.856301531,4.124182012,1.994017946,77.77829669,-1.058494014,79.23975929,67.49793934,3.825989301,4.093209858,2.125077659,68.39037074,-0.743959288,71.11353543,74.17546914,3.040842162,4.284010207,2.773381359,2511,-18.65889213,-0.684547592,-0.556528939,21.0,-16.0,0.053148111,-16.0,27.0,0.044057176,0.048714439,-0.014973249,4.0,0.039261877,0.042092485,0.01825061,-1.044103334,-0.43131688,-1.200656458,1.235741977,6.0,4.0,4.0,4.857142857,2.428571429,3.285714286,0.203763488,0.069741604,0.108486569,California,0,0,2,21,9,3,2022,-0.98594815,-0.167051626,-1.0,-1.84e-16,-0.89780454,-0.440394152,0.974927912,-0.222520934,3,0,514.4160052883487,0.0057600678806866,0.0345114548658703,0.0442913385907867,0.5877852522926107,-0.8090169943748474
CA,22-09-2022,362.0,371.0,345.0,162.0,50.0,96.0,39.0,24.0,26.0,24.0,23.0,13.0,348.7142857,25.71428571,22.57142857,58.71428571,37.57142857,60.14285714,93.0,23.85714286,10.71428571,159.4285714,34.28571429,57.0,1.408783336,0.120457765,0.689422968,0.882547878,0.654720124,0.449903847,4.037962492,1.017412746,0.415466303,0.559182709,0.379658,6.177835147,-18.25184193,2148.0,2269.428571,2072.0,74.0,61348.0,60705.42857,55313.0,3740.0,48247.0,47158.57143,44306.0,2522.0,10147.0,6546.0,973.0,257.0,17.0,7030.0,4733.0,748.0,274.0,78.6447806,80.10051887,67.43315508,3.501336637,3.745954839,1.978609626,69.28156105,72.30369691,76.87564234,2.700305509,3.926061717,1.74717369,77.67862343,-1.11789126,79.08357197,67.52881236,3.739644721,4.000871173,2.065335568,68.35621542,-0.719420516,71.03119603,74.47963943,2.949619297,4.193755633,2.457923993,2441,-18.25184193,-0.688175969,-0.561411381,23.0,-4.166666667,0.058209835,-4.166666667,24.0,0.03912108,0.047317827,-0.012256105,5.0,0.049275648,0.04215846,0.01413882,-1.180507157,-0.159938486,-1.17131123,1.296377804,10.0,0.0,3.0,5.857142857,2.0,2.857142857,0.245714794,0.057434262,0.094336147,California,0,0,3,22,9,3,2022,-0.98867759,-0.150055398,-1.0,-1.84e-16,-0.968077119,-0.250652532,0.433883739,-0.900968868,3,0,514.4160052883487,0.0056236552128838,0.0350133663689117,0.0445209028531513,0.5877852522926107,-0.8090169943748474
CA,23-09-2022,362.0,371.0,329.0,137.0,59.0,100.0,37.0,30.0,29.0,18.0,15.0,13.0,337.4285714,24.85714286,22.85714286,56.28571429,34.0,56.85714286,91.57142857,22.71428571,11.28571429,151.7142857,35.28571429,63.0,1.350512492,0.126882179,0.709531138,0.853985288,0.592484371,0.455598833,3.84257721,1.001784286,0.395563725,0.528633535,0.367002734,5.977897017,-17.95762418,2080.0,2212.857143,2009.0,70.0,61128.0,60763.85714,55467.0,3682.0,47792.0,47114.28571,43862.0,2543.0,10198.0,6515.0,987.0,249.0,17.0,7014.0,4688.0,751.0,266.0,78.18348384,79.07764977,69.06572515,3.402695982,3.621973426,1.901140684,68.7781918,71.95702226,76.08915907,2.608354579,3.821949348,1.722391084,77.53045365,-1.170614054,78.84946348,67.42628973,3.643201144,3.895320099,2.003972415,68.35132724,-0.590912431,71.02265179,74.92124121,2.85828459,4.099961373,2.205299897,2362,-17.95762418,-0.693906669,-0.562389934,29.0,45.0,0.07339501,45.0,27.0,0.044169611,0.044452014,-0.014192964,5.0,0.049029221,0.043622852,0.011452685,-1.356274641,-0.547964099,-0.9676402,1.690073157,6.0,2.0,5.0,6.571428571,1.571428571,3.142857143,0.275680013,0.04512692,0.103769762,California,0,0,4,23,9,3,2022,-0.991114064,-0.133014707,-1.0,-1.84e-16,-0.998716507,-0.050649169,-0.433883739,-0.900968868,3,0,514.4160052883487,0.0053821489333856,0.0340269598220128,0.0435219283520738,0.5877852522926107,-0.8090169943748474
CA,24-09-2022,361.0,371.0,319.0,157.0,64.0,74.0,30.0,32.0,32.0,19.0,18.0,5.0,327.2857143,23.28571429,24.28571429,54.57142857,32.42857143,56.71428571,87.42857143,21.28571429,10.57142857,149.2857143,32.85714286,44.0,1.309380132,0.118851661,0.660697011,0.828315112,0.565100639,0.48407376,3.781067029,0.956461752,0.370685504,0.52730531,0.343801411,5.798205786,-19.86708639,2002.0,2163.857143,1927.0,71.0,60575.0,60789.28571,54588.0,3710.0,46478.0,47035.57143,42628.0,2470.0,10066.0,6479.0,994.0,242.0,20.0,6835.0,4599.0,710.0,262.0,76.72802311,78.0904228,66.57681941,3.304993809,3.530079871,1.913746631,67.9018478,70.98317642,71.42857143,2.602821379,3.735144312,2.012072435,77.36782119,-1.21410783,78.68859874,67.16303165,3.560679806,3.809097445,1.948200867,68.18243128,-0.81176462,70.86237665,74.71103713,2.771052873,3.996304935,2.007024531,2291,-19.86708639,-0.689338636,-0.603108156,33.0,73.68421053,0.08351846,73.68421053,31.0,0.051176228,0.045140058,-0.01085457,5.0,0.049672164,0.045103422,0.010134385,-1.37870951,-0.672837309,-1.151687482,1.359912148,3.0,1.0,1.0,6.285714286,1.428571429,2.857142857,0.263693925,0.041024473,0.094336147,California,0,0,5,24,9,3,2022,-0.993256849,-0.1159346,-1.0,-1.84e-16,-0.988468324,0.151427778,-0.974927912,-0.222520934,3,1,514.4160052883487,0.00526619892695,0.0330499380932728,0.0430741426018736,0.5877852522926107,-0.8090169943748474
CA,25-09-2022,361.0,371.0,296.0,147.0,54.0,77.0,23.0,38.0,16.0,12.0,9.0,6.0,324.1428571,21.85714286,24.0,55.28571429,32.57142857,56.57142857,87.0,19.71428571,10.42857143,148.5714286,31.71428571,54.0,1.326518615,0.117245558,0.637716245,0.820360973,0.567590069,0.478378774,3.762975799,0.951773214,0.34331946,0.525977085,0.3227093,5.742526813,-18.26368876,2043.0,2124.857143,1981.0,57.0,60073.0,60757.85714,54064.0,3696.0,45434.0,46961.14286,41719.0,2356.0,10063.0,6460.0,1001.0,238.0,15.0,6665.0,4463.0,697.0,253.0,75.63131523,77.16595146,63.74458874,3.400862284,3.664175792,1.542207792,66.23273378,69.08668731,69.63036963,2.514160787,3.684210526,1.498501499,77.28380028,-1.166391726,78.6474886,66.74947288,3.497768427,3.744257078,1.877446293,67.98560303,-0.953462358,70.77198975,74.18687673,2.694479575,3.919123081,1.75699175,2269,-18.26368876,-0.661169674,-0.606173727,33.0,50.0,0.08351846,50.0,29.0,0.048274599,0.045639098,-0.00771774,6.0,0.059624366,0.047943806,0.008708042,-1.247965336,-0.913155932,-1.100245455,0.615322417,1.0,3.0,2.0,5.714285714,1.571428571,3.142857143,0.23972175,0.04512692,0.103769762,California,0,0,6,25,9,3,2022,-0.995105311,-0.098820139,-1.0,-1.84e-16,-0.937752132,0.347305253,-0.781831482,0.623489802,3,1,514.4160052883487,0.0049273384049406,0.0340086228422086,0.0449663247777424,0.5877852522926107,-0.8090169943748474
CA,26-09-2022,362.0,371.0,275.0,133.0,37.0,72.0,29.0,24.0,13.0,23.0,20.0,9.0,319.0,21.85714286,24.14285714,54.14285714,31.71428571,55.85714286,86.71428571,19.57142857,10.14285714,144.4285714,32.57142857,43.0,1.299097042,0.11403335,0.654951819,0.807345109,0.552653489,0.481226267,3.658046666,0.948647522,0.340831638,0.51933596,0.3227093,5.651415766,-18.14516129,2022.0,2084.857143,1964.0,56.0,60047.0,60772.71429,54302.0,3632.0,45388.0,46915.57143,41777.0,2327.0,10071.0,6521.0,1004.0,218.0,14.0,6631.0,4407.0,716.0,232.0,75.58745649,76.93455121,64.06938326,3.367362233,3.616809694,1.54185022,65.84251812,67.58165925,71.31474104,2.303644127,3.343045545,1.394422311,77.18904098,-1.082446778,78.54980966,66.51614154,3.430203751,3.674183698,1.815857328,67.82410261,-0.918544924,70.57308874,73.88699727,2.624040302,3.816959165,1.697239391,2233,-18.14516129,-0.621501122,-0.566694133,41.0,127.7777778,0.103765359,127.7777778,37.0,0.061618399,0.047530399,-0.003727541,8.0,0.079436004,0.05223295,0.010160292,-1.170292416,-1.176534567,-1.065204483,0.073644981,6.0,1.0,2.0,5.428571429,1.714285714,3.0,0.227735663,0.049229368,0.099052955,California,0,0,0,26,9,3,2022,-0.996658902,-0.081676395,-1.0,-1.84e-16,-0.848644257,0.52896401,0.0,1.0,3,0,514.4160052883487,0.0045797458657385,0.0336736223291754,0.0445492200606788,0.5877852522926107,-0.8090169943748474
CA,27-09-2022,362.0,371.0,321.0,142.0,58.0,87.0,31.0,39.0,19.0,21.0,19.0,11.0,319.7142857,20.28571429,23.14285714,53.14285714,31.71428571,54.85714286,86.0,18.28571429,10.14285714,148.0,32.85714286,56.0,1.275103165,0.11403335,0.660697011,0.809152868,0.552653489,0.461293818,3.748502815,0.940833292,0.318441238,0.510038386,0.299507978,5.664070078,-13.72397841,2030.0,2062.857143,1974.0,54.0,60936.0,60770.14286,55146.0,3689.0,47062.0,46879.0,43294.0,2491.0,10162.0,6610.0,1003.0,237.0,15.0,6837.0,4578.0,739.0,252.0,77.23184981,78.50796069,67.52507455,3.331364054,3.579588728,1.463811331,67.28006298,69.25869894,73.67896311,2.479826806,3.585476551,1.49551346,77.13230071,-0.921627408,78.49410119,66.48654641,3.394251498,3.637565092,1.732233186,67.71928789,-0.8669603,70.38750905,73.68387679,2.580773531,3.745724287,1.694870346,2238,-13.72397841,-0.538334364,-0.514346406,51.0,200.0,0.129073983,200.0,44.0,0.072206906,0.051517714,0.001173725,8.0,0.07872466,0.057860563,0.015773028,-0.978118519,-1.304908557,-1.008904958,-0.310494789,6.0,5.0,0.0,5.428571429,2.285714286,2.428571429,0.227735663,0.065639157,0.080185725,California,0,0,1,27,9,3,2022,-0.997917161,-0.064508449,-1.0,-1.84e-16,-0.724792787,0.688966919,0.781831482,0.623489802,3,0,514.4160052883487,0.0052678219771563,0.0333136405408953,0.0431345884139195,0.5877852522926107,-0.8090169943748474
CA,28-09-2022,362.0,371.0,326.0,150.0,54.0,74.0,31.0,37.0,17.0,36.0,34.0,11.0,315.8571429,21.85714286,21.71428571,51.42857143,32.0,53.71428571,82.85714286,19.71428571,9.714285714,146.8571429,31.42857143,43.0,1.233970805,0.10921504,0.631971054,0.79939097,0.557632349,0.432818891,3.719556847,0.90645068,0.34331946,0.499412586,0.3227093,5.595736793,-11.9474313,2004.0,2047.0,1961.0,68.0,61018.0,60732.14286,55691.0,3707.0,47897.0,46899.71429,44460.0,2593.0,10203.0,6636.0,1003.0,237.0,12.0,6957.0,4701.0,733.0,249.0,78.49650923,79.83336625,69.94874562,3.284276771,3.521215277,1.834367413,68.1858277,70.84086799,73.08075773,2.440458689,3.571428571,1.196410768,77.21477404,-0.563522647,78.53006015,66.90907026,3.37041311,3.611399661,1.739390528,67.64324903,-0.747121703,70.2874013,73.15688633,2.521367411,3.66675951,1.580926464,2211,-11.9474313,-0.455576191,-0.519474751,54.0,157.1428571,0.13666657,157.1428571,42.0,0.068832148,0.055056996,0.006342556,7.0,0.068607272,0.062052762,0.019960277,-0.709699141,-0.588869086,-0.826134132,-1.018582803,5.0,4.0,2.0,5.285714286,2.285714286,2.142857143,0.221742619,0.065639157,0.070752111,California,0,0,2,28,9,3,2022,-0.998879716,-0.047321388,-1.0,-1.84e-16,-0.571268215,0.820763441,0.974927912,-0.222520934,3,0,514.4160052883487,0.0053426857648562,0.0328427677078894,0.0418397811981275,0.5877852522926107,-0.8090169943748474
CA,29-09-2022,362.0,371.0,322.0,130.0,58.0,101.0,28.0,32.0,26.0,22.0,21.0,10.0,312.5714286,21.57142857,21.71428571,53.71428571,33.14285714,54.85714286,83.57142857,19.42857143,9.285714286,142.2857143,29.85714286,73.0,1.288813952,0.104396729,0.600372501,0.79107528,0.57754779,0.432818891,3.603772977,0.91426491,0.338343815,0.510038386,0.318490878,5.537526957,-10.36460467,1955.0,2019.428571,1902.0,54.0,61330.0,60729.57143,55558.0,3749.0,48144.0,46885.0,44393.0,2482.0,10236.0,6665.0,1006.0,241.0,13.0,6990.0,4701.0,748.0,254.0,78.49991847,79.90388423,66.20432115,3.187673243,3.423449368,1.440384102,68.2883939,70.53263316,74.35387674,2.481438062,3.615903976,1.292246521,77.19407945,-0.484543973,78.50196949,66.73352255,3.325604054,3.565327451,1.662501168,67.50136801,-0.854847411,70.03439219,72.79663411,2.490100633,3.622451261,1.515936868,2188,-10.36460467,-0.414040667,-0.459518664,67.0,191.3043478,0.169567782,191.3043478,46.0,0.075004076,0.060183138,0.012865311,7.0,0.068386088,0.064782825,0.022624365,-0.58160248,-0.79528981,-0.996803845,-1.683005323,6.0,2.0,2.0,4.714285714,2.571428571,2.0,0.197770444,0.073844051,0.066035303,California,0,0,3,29,9,3,2022,-0.999546281,-0.030120305,-1.0,-1.84e-16,-0.394355855,0.918957812,0.433883739,-0.900968868,3,0,514.4160052883487,0.0052502853415946,0.0318767324311103,0.0406073446333351,0.5877852522926107,-0.8090169943748474
CA,30-09-2022,362.0,371.0,332.0,161.0,61.0,78.0,34.0,37.0,24.0,25.0,24.0,6.0,313.0,22.57142857,21.0,51.0,34.14285714,55.14285714,80.42857143,20.71428571,8.285714286,145.7142857,29.42857143,44.0,1.223687715,0.093154005,0.591754714,0.792159935,0.594973801,0.418581428,3.69061088,0.879882298,0.360734215,0.512694835,0.333255356,5.545119544,-7.239627434,1934.0,1998.571429,1873.0,56.0,61395.0,60767.71429,55525.0,3758.0,47947.0,46907.14286,43927.0,2564.0,10213.0,6634.0,1000.0,234.0,15.0,6983.0,4723.0,724.0,249.0,78.09593615,79.11211166,68.22778073,3.150093656,3.37325529,1.490154337,68.37364144,71.19384986,72.4,2.438069128,3.52728369,1.5,77.18157264,-0.348881008,78.50689262,66.61381621,3.289518007,3.529796289,1.603788832,67.4435751,-0.907752133,69.92536756,72.26961138,2.465774139,3.580356167,1.484166713,2191,-7.239627434,-0.353683137,-0.39251045,67.0,131.0344828,0.169567782,131.0344828,35.0,0.0570079,0.062017179,0.017565166,6.0,0.058748654,0.066171316,0.022548463,-0.342570863,-0.812473518,-1.097284226,-2.651629826,5.0,1.0,0.0,4.571428571,2.428571429,1.285714286,0.1917774,0.069741604,0.042451266,California,0,0,4,30,9,3,2022,-0.999916659,-0.012910296,-1.0,-1.84e-16,-0.20129852,0.979529941,-0.433883739,-0.900968868,3,0,514.4160052883487,0.0054076064826125,0.0315009365583516,0.0403362045619066,0.5877852522926107,-0.8090169943748474
CA,01-10-2022,362.0,371.0,288.0,144.0,49.0,70.0,25.0,31.0,18.0,14.0,14.0,11.0,308.5714286,21.85714286,19.0,51.14285714,34.0,53.0,79.85714286,20.14285714,9.142857143,143.8571429,28.71428571,45.0,1.227115412,0.102790626,0.577391735,0.78095183,0.592484371,0.37871653,3.643573682,0.873630914,0.350782926,0.492771461,0.3227093,5.46666281,-5.718027062,1829.0,1973.857143,1766.0,60.0,60938.0,60819.57143,55162.0,3726.0,46734.0,46943.71429,42886.0,2578.0,10184.0,6592.0,1039.0,221.0,14.0,6918.0,4659.0,759.0,236.0,76.69106305,77.74554947,69.18947933,3.00141127,3.201479279,1.610305958,67.93008641,70.67657767,73.05101059,2.317360566,3.352548544,1.347449471,77.17629263,-0.191528558,78.457625,66.98705334,3.246149073,3.482853347,1.560440165,67.44760919,-0.73482209,69.88156774,72.5013884,2.424994023,3.525699629,1.389220575,2160,-5.718027062,-0.314530733,-0.34605885,68.0,106.0606061,0.172098644,106.0606061,38.0,0.062358463,0.063614641,0.018474584,6.0,0.058915947,0.067491856,0.022388434,-0.230973744,-0.175978313,-0.980808913,-2.209648722,5.0,2.0,4.0,4.857142857,2.571428571,1.714285714,0.203763488,0.073844051,0.056601688,California,0,0,5,1,10,4,2022,-0.99999074,0.004303538,-0.866025404,0.5,0.20129852,0.979529941,-0.974927912,-0.222520934,3,1,514.4160052883487,0.0047261150677738,0.0300141127047162,0.039136388917222,0.5877852522926107,-0.8090169943748474
CA,02-10-2022,362.0,371.0,289.0,145.0,52.0,68.0,23.0,26.0,26.0,23.0,21.0,1.0,307.5714286,23.42857143,20.42857143,49.85714286,32.28571429,52.71428571,78.57142857,21.85714286,8.428571429,143.5714286,28.71428571,45.0,1.196266141,0.094760108,0.577391735,0.778420968,0.562611209,0.407191457,3.63633719,0.8595653,0.380636792,0.490115011,0.345910622,5.448946773,-5.11238431,1880.0,1950.571429,1829.0,52.0,60341.0,60857.85714,54635.0,3724.0,45568.0,46962.85714,41770.0,2544.0,10105.0,6542.0,1020.0,243.0,12.0,6715.0,4489.0,721.0,255.0,75.51747568,76.45282328,68.31364125,3.115626191,3.347670907,1.396348013,66.45225136,68.61815958,70.68627451,2.523503216,3.71446041,1.176470588,77.16002984,-0.123770438,78.35574954,67.63977513,3.20540106,3.437638363,1.539603054,67.47896884,-0.506634183,69.81463521,72.65223196,2.426328656,3.530021041,1.34321616,2153,-5.11238431,-0.292367368,-0.268150919,72.0,118.1818182,0.182222094,118.1818182,39.0,0.064632671,0.065951509,0.020312411,5.0,0.049480455,0.066042726,0.01809892,-0.291739058,0.890302243,-0.957354543,-1.534644774,1.0,0.0,0.0,4.857142857,2.142857143,1.428571429,0.203763488,0.061536709,0.047168074,California,1,0,6,2,10,4,2022,-0.999768502,0.021516097,-0.866025404,0.5,0.394355855,0.918957812,-0.781831482,0.623489802,3,1,514.4160052883487,0.0047894466449014,0.0311562619114698,0.0412570224699015,0.5877852522926107,-0.8090169943748474
